id,rn,pre_since_opened,pre_since_confirmed,pre_pterm,pre_fterm,pre_till_pclose,pre_till_fclose,pre_loans_credit_limit,pre_loans_next_pay_summ,pre_loans_outstanding,pre_loans_total_overdue,pre_loans_max_overdue_sum,pre_loans_credit_cost_rate,pre_loans5,pre_loans530,pre_loans3060,pre_loans6090,pre_loans90,is_zero_loans5,is_zero_loans530,is_zero_loans3060,is_zero_loans6090,is_zero_loans90,pre_util,pre_over2limit,pre_maxover2limit,is_zero_util,is_zero_over2limit,is_zero_maxover2limit,enc_paym_0,enc_paym_1,enc_paym_2,enc_paym_3,enc_paym_4,enc_paym_5,enc_paym_6,enc_paym_7,enc_paym_8,enc_paym_9,enc_paym_10,enc_paym_11,enc_paym_12,enc_paym_13,enc_paym_14,enc_paym_15,enc_paym_16,enc_paym_17,enc_paym_18,enc_paym_19,enc_paym_20,enc_paym_21,enc_paym_22,enc_paym_23,enc_paym_24,enc_loans_account_holder_type,enc_loans_credit_status,enc_loans_credit_type,enc_loans_account_cur,pclose_flag,fclose_flag
3000088,3,13,5,4,8,1,11,4,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,1,1
3000088,4,18,9,4,15,1,7,17,2,3,0,2,5,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,1,0
3000088,5,5,9,4,8,1,11,14,3,3,0,3,9,6,16,5,4,8,1,0,1,1,1,16,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,1,2,3,1,1,1
3000088,6,5,9,4,8,1,11,7,0,3,0,2,9,6,16,5,4,8,1,1,1,1,1,16,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,3,1,1,1
3000088,7,9,16,12,10,12,11,12,6,4,0,2,13,6,16,5,4,8,1,1,1,1,1,7,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
3000089,1,14,6,4,7,1,12,3,2,3,0,3,9,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,4,1,1,0
3000089,2,10,4,15,9,6,13,3,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000089,3,10,14,9,12,6,13,3,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000089,4,18,12,9,0,5,10,16,2,3,0,2,9,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000089,5,5,9,4,8,1,11,15,2,5,0,2,0,6,16,5,4,8,1,1,1,1,1,13,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,1,1,1
3000090,1,16,3,13,0,4,9,6,2,3,0,2,0,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000090,2,16,7,9,0,4,9,13,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000090,3,16,7,7,6,4,9,19,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000090,4,16,7,7,6,4,9,13,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,1,0,0
3000090,5,8,7,7,6,4,9,5,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,1,3,4,1,0,0
3000090,6,8,7,8,11,4,9,5,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,7,1,0,0
3000090,7,8,17,2,14,9,1,12,2,3,0,2,2,6,16,5,4,8,1,1,1,1,0,16,2,17,1,1,1,3,3,3,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000090,8,8,7,3,5,9,1,18,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000090,9,14,4,9,2,6,13,14,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0
3000090,10,10,14,13,11,6,13,14,2,3,0,2,3,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0
3000090,11,0,12,11,13,16,7,14,2,3,0,2,0,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,1,0,0
3000090,12,0,4,13,6,13,3,14,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0
3000090,13,13,12,9,12,3,5,19,2,3,0,2,7,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000090,14,4,12,16,9,5,7,5,2,3,0,2,5,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000090,15,5,12,9,0,16,12,13,2,3,0,2,2,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,1,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000090,16,11,12,8,6,15,14,5,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,9,2,17,0,1,1,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
3000090,17,2,1,15,9,2,15,6,2,3,0,2,13,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000091,1,5,12,16,9,11,0,19,2,3,0,2,4,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000091,2,2,3,8,11,15,14,6,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000091,3,1,13,8,5,15,6,4,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0
3000091,4,1,13,3,5,15,6,10,2,3,0,2,1,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0
3000091,5,9,9,12,10,12,11,7,4,2,0,2,11,6,16,5,4,8,1,1,1,1,1,10,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
3000091,6,7,0,7,6,7,2,5,2,3,0,2,7,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0
3000091,7,7,9,4,6,1,2,12,6,3,0,2,9,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,0
3000091,8,19,10,16,9,12,11,19,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
3000091,9,12,9,4,8,1,11,19,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,1,1
3000092,1,16,17,13,0,4,9,5,2,3,0,2,2,6,16,5,4,8,1,0,0,0,0,16,2,17,1,1,1,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000092,2,1,9,4,8,1,11,16,2,2,0,2,1,6,16,5,4,8,1,1,1,1,1,3,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,1,1
3000092,3,1,5,1,5,8,14,8,2,3,0,2,8,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000092,4,9,9,14,7,10,4,18,2,3,0,2,0,6,16,5,4,8,1,1,1,1,1,18,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,0,0
3000092,5,9,5,14,2,10,15,11,2,3,0,2,3,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000092,6,7,5,2,11,8,15,1,2,3,0,2,3,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000092,7,12,10,14,8,10,11,9,4,5,0,2,3,6,16,5,4,8,1,1,1,1,1,3,2,17,0,1,1,0,0,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,1
3000092,8,12,10,7,6,12,11,12,3,4,0,2,2,6,16,5,4,8,1,1,1,1,1,6,2,17,0,1,1,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
3000093,1,10,17,9,12,13,3,12,2,3,0,2,4,6,13,5,4,8,1,0,1,1,1,16,2,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000093,2,1,13,16,9,1,11,3,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000093,3,7,9,1,8,14,11,0,0,1,0,2,13,6,16,5,4,8,1,1,1,1,1,18,2,17,0,1,1,0,0,0,0,0,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,1
3000093,4,12,10,4,8,1,11,9,2,3,0,2,0,6,16,5,4,8,1,1,1,1,1,16,2,17,0,1,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,1,1
3000093,5,12,6,11,8,10,11,11,2,3,0,2,7,6,16,5,4,8,1,1,1,1,1,16,2,17,0,1,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,0,1
3000094,1,16,7,7,6,4,9,5,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000094,2,10,4,8,11,6,13,6,2,3,0,2,2,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,0,1,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000094,3,10,12,9,12,6,3,13,2,3,0,2,10,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000094,4,10,4,13,2,6,13,13,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000094,5,0,4,2,14,3,10,8,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000094,6,13,17,4,8,1,11,3,2,3,0,2,7,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,1
3000094,7,13,14,2,14,5,10,17,2,3,0,2,2,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000094,8,6,12,1,16,11,0,7,2,3,0,2,7,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,1,3,4,1,0,0
3000094,9,18,8,13,0,5,7,6,2,3,0,2,7,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000094,10,1,2,4,8,1,11,14,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,1,1
3000094,11,1,2,1,16,8,8,11,3,5,0,2,0,6,16,5,4,8,1,0,1,1,1,15,2,17,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
3000094,12,9,6,14,7,10,4,17,3,3,0,2,2,6,16,5,4,8,1,1,1,1,1,8,2,17,0,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,0,0
3000094,13,19,9,10,13,10,4,9,1,2,0,2,7,6,16,5,4,8,1,1,1,1,1,5,2,17,0,1,1,0,0,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,0,0
3000094,14,19,16,0,1,0,4,11,2,4,0,2,2,6,16,5,4,8,1,1,1,1,1,4,2,17,0,1,1,0,0,0,0,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,0,0
3000095,1,16,7,4,11,1,9,14,2,3,0,3,2,6,16,5,4,8,1,0,1,1,1,9,5,4,0,0,0,1,0,0,0,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,0
3000095,2,16,4,4,8,1,11,3,2,3,0,2,2,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,0,0,1,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,1
3000095,3,16,4,12,15,4,9,8,2,3,0,2,2,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000095,4,16,4,11,13,9,1,14,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,1,0,0
3000095,5,16,6,6,1,7,11,0,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,1,0,0
3000095,6,16,7,14,7,6,13,0,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,2,1,0,0
3000095,7,16,8,11,16,9,1,14,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,1,0,0
3000095,8,14,4,12,10,13,3,2,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,1,0,0
3000095,9,0,6,6,8,0,11,2,5,1,0,2,11,6,16,5,4,8,1,1,1,1,1,15,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,1
3000095,10,0,1,0,8,12,11,11,2,3,0,2,2,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3,3,1,0,1
3000095,11,18,17,1,16,11,0,2,2,3,0,2,2,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,2,1,0,0
3000095,12,4,6,4,8,1,11,11,6,2,0,2,3,6,16,5,4,8,1,1,1,1,1,19,2,17,0,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,1,1
3000095,13,5,6,4,8,1,11,0,5,5,0,2,5,6,16,5,4,8,1,1,1,1,1,12,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,3,1,1,1
3000095,14,7,2,11,16,14,8,15,5,1,0,2,8,6,16,5,4,8,1,1,1,1,1,18,2,17,0,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
3000095,15,7,9,0,7,10,4,9,0,5,0,2,7,6,16,5,4,8,1,1,1,1,1,11,2,17,0,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,0,0
3000096,1,9,2,6,1,0,4,10,2,3,0,2,2,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,1,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,0,0
3000096,2,9,6,4,8,1,11,14,2,5,0,2,2,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,4,2,1,1,1,1
3000096,3,19,9,14,7,10,4,10,2,4,0,2,7,6,16,5,4,8,1,1,1,1,1,2,2,17,0,1,1,0,0,0,0,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,0,0
3000097,1,5,12,16,15,11,0,14,2,3,0,2,7,6,16,5,4,8,1,0,0,0,0,9,5,4,0,0,0,0,3,3,3,3,3,3,3,3,3,3,4,3,2,1,0,0,3,3,3,4,3,3,3,4,1,3,3,1,0,0
3000098,1,13,14,2,9,5,5,19,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000098,2,6,12,4,16,1,12,14,2,3,0,2,5,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,1,1,0
3000098,3,4,11,17,16,2,6,7,2,3,0,2,7,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000098,4,5,11,11,13,8,8,11,2,3,0,2,1,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000098,5,5,12,4,8,1,11,14,2,3,0,2,7,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,1
3000098,6,3,9,0,7,14,8,15,5,1,0,2,3,6,16,5,4,8,1,1,1,1,1,1,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,4,1,0,0
3000098,7,7,16,12,10,12,8,6,6,3,0,2,7,6,16,5,4,8,1,1,1,1,1,1,2,17,0,1,1,0,0,0,3,0,0,0,0,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
3000098,8,7,10,4,8,1,11,10,6,4,0,2,0,6,16,5,4,8,1,1,1,1,1,13,2,17,0,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,1,1
3000099,1,16,12,7,2,4,9,18,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000099,2,16,4,14,13,9,1,10,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000099,3,16,10,6,8,0,11,0,2,2,0,2,11,6,16,5,4,8,1,1,1,1,1,4,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,1
3000099,4,15,7,16,9,9,1,6,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000099,5,14,4,13,0,6,13,5,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000099,6,14,16,4,8,1,11,14,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,1,1,1
3000099,7,17,3,12,10,15,14,10,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,4,1,3,4,1,0,0
3000099,8,9,16,11,13,10,4,15,0,1,0,2,8,6,16,5,4,8,1,1,1,1,1,11,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
3000100,1,5,12,15,12,11,0,3,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000100,2,2,6,6,1,0,4,8,2,3,0,2,1,6,16,5,4,8,1,1,1,1,1,16,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4,3,3,3,4,1,2,3,1,0,0
3000100,3,2,1,16,9,2,15,17,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000100,4,1,2,4,8,1,11,16,2,3,0,2,0,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,1,1
3000100,5,9,1,14,5,10,15,16,2,3,0,2,8,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000100,6,19,16,14,8,10,11,7,1,5,0,2,13,6,16,5,4,8,1,1,1,1,1,3,2,17,0,1,1,0,0,0,0,0,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,1
3000100,7,19,5,14,3,10,15,1,2,3,0,2,3,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000100,8,19,16,14,8,10,11,17,6,2,0,2,3,6,16,5,4,8,1,1,1,1,1,3,2,17,0,1,1,0,0,0,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,1
3000101,1,15,12,8,11,9,1,19,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3000101,2,6,14,9,0,3,10,10,2,3,0,2,10,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
